participation_ratio,variance_activation_derivatives,average_state_entropy,active_information_storage,transfer_entropy,mean_correlation,task,process_count,trial,spectral_radius,scale,base_nmse
5.327208841717242,2.439108649055849e-12,-5.668359093958306,0.034449301773657674,0.03143841868309751,0.3430518538237789,delay_polynomial,1,0,0.8857142857142857,0.0019306977288832496,0.028380170284278777
5.327208841717242,2.439108649055849e-12,-5.668359093958306,0.034449301773657674,0.03143841868309751,0.3430518538237789,polynomial,1,0,0.8857142857142857,0.0019306977288832496,0.003144807438501232
5.327208841717242,2.439108649055849e-12,-5.668359093958306,0.034449301773657674,0.03143841868309751,0.3430518538237789,narma,1,0,0.8857142857142857,0.0019306977288832496,0.1568879028612009
6.089591316849233,1.4155376379515401e-10,-4.777161989155678,0.03083463581944896,0.0393270393670773,0.29864952005348117,delay,1,0,1.0,0.0019306977288832496,0.025037012302740642
6.089591316849233,1.4155376379515401e-10,-4.777161989155678,0.03083463581944896,0.0393270393670773,0.29864952005348117,delay_polynomial,1,0,1.0,0.0019306977288832496,0.025037012302740642
6.089591316849233,1.4155376379515401e-10,-4.777161989155678,0.03083463581944896,0.0393270393670773,0.29864952005348117,polynomial,1,0,1.0,0.0019306977288832496,0.0032004876657511
6.089591316849233,1.4155376379515401e-10,-4.777161989155678,0.03083463581944896,0.0393270393670773,0.29864952005348117,narma,1,0,1.0,0.0019306977288832496,0.1584841631509097
2.034817462261907,0.010045841783484211,0.3133813762245558,0.0326961624786827,0.2612152745062027,0.6142037171293331,delay,1,0,1.1142857142857143,0.0019306977288832496,0.27368111691017843
2.034817462261907,0.010045841783484211,0.3133813762245558,0.0326961624786827,0.2612152745062027,0.6142037171293331,delay_polynomial,1,0,1.1142857142857143,0.0019306977288832496,0.27368111691017843
2.034817462261907,0.010045841783484211,0.3133813762245558,0.0326961624786827,0.2612152745062027,0.6142037171293331,polynomial,1,0,1.1142857142857143,0.0019306977288832496,0.004186300982211636
2.034817462261907,0.010045841783484211,0.3133813762245558,0.0326961624786827,0.2612152745062027,0.6142037171293331,narma,1,0,1.1142857142857143,0.0019306977288832496,0.25589407315280543
2.1095629535363343,0.02564593773113409,0.6807177851083097,0.03252140437092569,0.2635068747794389,0.5910763309793392,delay,1,0,1.2285714285714286,0.0019306977288832496,0.33471837931227877
2.1095629535363343,0.02564593773113409,0.6807177851083097,0.03252140437092569,0.2635068747794389,0.5910763309793392,delay_polynomial,1,0,1.2285714285714286,0.0019306977288832496,0.33471837931227877
2.1095629535363343,0.02564593773113409,0.6807177851083097,0.03252140437092569,0.2635068747794389,0.5910763309793392,polynomial,1,0,1.2285714285714286,0.0019306977288832496,0.0058892126761273715
2.1095629535363343,0.02564593773113409,0.6807177851083097,0.03252140437092569,0.2635068747794389,0.5910763309793392,narma,1,0,1.2285714285714286,0.0019306977288832496,0.2984428783187274
2.6186694043562984,0.04403881332418152,0.8863299146381453,0.03344626296346278,0.2054495921703091,0.5025355571725307,delay,1,0,1.342857142857143,0.0019306977288832496,1.0165631748493669
2.6186694043562984,0.04403881332418152,0.8863299146381453,0.03344626296346278,0.2054495921703091,0.5025355571725307,delay_polynomial,1,0,1.342857142857143,0.0019306977288832496,1.0165631748493669
2.6186694043562984,0.04403881332418152,0.8863299146381453,0.03344626296346278,0.2054495921703091,0.5025355571725307,polynomial,1,0,1.342857142857143,0.0019306977288832496,0.8492221003081784
2.6186694043562984,0.04403881332418152,0.8863299146381453,0.03344626296346278,0.2054495921703091,0.5025355571725307,narma,1,0,1.342857142857143,0.0019306977288832496,0.9696557634718489
3.8575738526266234,0.06412935299616761,1.0622531740149865,0.027990304387615038,0.10803153466870424,0.40205277914459503,delay,1,0,1.4571428571428573,0.0019306977288832496,1.0237669495708224
3.8575738526266234,0.06412935299616761,1.0622531740149865,0.027990304387615038,0.10803153466870424,0.40205277914459503,delay_polynomial,1,0,1.4571428571428573,0.0019306977288832496,1.0237669495708224
3.8575738526266234,0.06412935299616761,1.0622531740149865,0.027990304387615038,0.10803153466870424,0.40205277914459503,polynomial,1,0,1.4571428571428573,0.0019306977288832496,1.0284477958686902
3.8575738526266234,0.06412935299616761,1.0622531740149865,0.027990304387615038,0.10803153466870424,0.40205277914459503,narma,1,0,1.4571428571428573,0.0019306977288832496,1.0289709617022496
4.930344333130293,0.0783426045746027,1.1864748486890788,0.021514646876465263,0.07502108231117391,0.3504543682285551,delay,1,0,1.5714285714285714,0.0019306977288832496,1.02522849210419
4.930344333130293,0.0783426045746027,1.1864748486890788,0.021514646876465263,0.07502108231117391,0.3504543682285551,delay_polynomial,1,0,1.5714285714285714,0.0019306977288832496,1.02522849210419
4.930344333130293,0.0783426045746027,1.1864748486890788,0.021514646876465263,0.07502108231117391,0.3504543682285551,polynomial,1,0,1.5714285714285714,0.0019306977288832496,1.027440425720001
4.930344333130293,0.0783426045746027,1.1864748486890788,0.021514646876465263,0.07502108231117391,0.3504543682285551,narma,1,0,1.5714285714285714,0.0019306977288832496,1.044731713876451
6.761349664976663,0.09084597327087356,1.2971263148731569,0.014894193394869068,0.050616124082077246,0.2986005542149138,delay,1,0,1.6857142857142857,0.0019306977288832496,1.0276569162098659
